locale	currency	currency_format_type	number_format_length	currency_display	input	expected
az	EGP	accounting		narrowSymbol	0.00831765	0,01 E£
az	EGP	accounting		narrowSymbol	1234565.0	1.234.565,00 E£
az	EGP	accounting		narrowSymbol	-1230.05	-1.230,05 E£
be	USD	accounting		narrowSymbol	0.0	0,00 $
be	USD	accounting		narrowSymbol	1.2	1,20 $
be	USD	accounting		narrowSymbol	0.00831765	0,01 $
be	USD	accounting		narrowSymbol	1234565.0	1 234 565,00 $
be	USD	accounting		narrowSymbol	-1230.05	-1230,05 $
be	EUR	accounting		narrowSymbol	0.0	0,00 €
be	EUR	accounting		narrowSymbol	1.2	1,20 €
be	EUR	accounting		narrowSymbol	0.00831765	0,01 €
be	EUR	accounting		narrowSymbol	1234565.0	1 234 565,00 €
be	EUR	accounting		narrowSymbol	-1230.05	-1230,05 €
be	JPY	accounting		narrowSymbol	0.0	0 ¥
be	JPY	accounting		narrowSymbol	1.2	1 ¥
be	JPY	accounting		narrowSymbol	0.00831765	0 ¥
be	JPY	accounting		narrowSymbol	1234565.0	1 234 565 ¥
be	JPY	accounting		narrowSymbol	-1230.05	-1230 ¥
be	RUB	accounting		narrowSymbol	0.0	0,00 руб.
be	RUB	accounting		narrowSymbol	1.2	1,20 руб.
be	RUB	accounting		narrowSymbol	0.00831765	0,01 руб.
be	RUB	accounting		narrowSymbol	1234565.0	1 234 565,00 руб.
be	RUB	accounting		narrowSymbol	-1230.05	-1230,05 руб.
be	EGP	accounting		narrowSymbol	0.0	0,00 E£
be	EGP	accounting		narrowSymbol	1.2	1,20 E£
be	EGP	accounting		narrowSymbol	0.00831765	0,01 E£
be	EGP	accounting		narrowSymbol	1234565.0	1 234 565,00 E£
be	EGP	accounting		narrowSymbol	-1230.05	-1230,05 E£
bg	USD	accounting		narrowSymbol	0.0	0,00 $
bg	USD	accounting		narrowSymbol	1.2	1,20 $
bg	USD	accounting		narrowSymbol	0.00831765	0,01 $
bg	USD	accounting		narrowSymbol	1234565.0	1 234 565,00 $
bg	USD	accounting		narrowSymbol	-1230.05	(1230,05 $)
bg	EUR	accounting		narrowSymbol	0.0	0,00 €
bg	EUR	accounting		narrowSymbol	1.2	1,20 €
bg	EUR	accounting		narrowSymbol	0.00831765	0,01 €
bg	EUR	accounting		narrowSymbol	1234565.0	1 234 565,00 €
bg	EUR	accounting		narrowSymbol	-1230.05	(1230,05 €)
bg	JPY	accounting		narrowSymbol	0.0	0 ¥
bg	JPY	accounting		narrowSymbol	1.2	1 ¥
bg	JPY	accounting		narrowSymbol	0.00831765	0 ¥
bg	JPY	accounting		narrowSymbol	1234565.0	1 234 565 ¥
bg	JPY	accounting		narrowSymbol	-1230.05	(1230 ¥)
bg	RUB	accounting		narrowSymbol	0.0	0,00 ₽
bg	RUB	accounting		narrowSymbol	1.2	1,20 ₽
bg	RUB	accounting		narrowSymbol	0.00831765	0,01 ₽
bg	RUB	accounting		narrowSymbol	1234565.0	1 234 565,00 ₽
bg	RUB	accounting		narrowSymbol	-1230.05	(1230,05 ₽)
bg	EGP	accounting		narrowSymbol	0.0	0,00 E£
bg	EGP	accounting		narrowSymbol	1.2	1,20 E£
bg	EGP	accounting		narrowSymbol	0.00831765	0,01 E£
bg	EGP	accounting		narrowSymbol	1234565.0	1 234 565,00 E£
bg	EGP	accounting		narrowSymbol	-1230.05	(1230,05 E£)
bs	USD	accounting		narrowSymbol	0.0	0,00 $
bs	USD	accounting		narrowSymbol	1.2	1,20 $
bs	USD	accounting		narrowSymbol	0.00831765	0,01 $
bs	USD	accounting		narrowSymbol	1234565.0	1.234.565,00 $
bs	USD	accounting		narrowSymbol	-1230.05	-1.230,05 $
bs	EUR	accounting		narrowSymbol	0.0	0,00 €
bs	EUR	accounting		narrowSymbol	1.2	1,20 €
bs	EUR	accounting		narrowSymbol	0.00831765	0,01 €
bs	EUR	accounting		narrowSymbol	1234565.0	1.234.565,00 €
bs	EUR	accounting		narrowSymbol	-1230.05	-1.230,05 €
bs	JPY	accounting		narrowSymbol	0.0	0 ¥
bs	JPY	accounting		narrowSymbol	1.2	1 ¥
bs	JPY	accounting		narrowSymbol	0.00831765	0 ¥
bs	JPY	accounting		narrowSymbol	1234565.0	1.234.565 ¥
bs	JPY	accounting		narrowSymbol	-1230.05	-1.230 ¥
bs	RUB	accounting		narrowSymbol	0.0	0,00 ₽
bs	RUB	accounting		narrowSymbol	1.2	1,20 ₽
bs	RUB	accounting		narrowSymbol	0.00831765	0,01 ₽
bs	RUB	accounting		narrowSymbol	1234565.0	1.234.565,00 ₽
bs	RUB	accounting		narrowSymbol	-1230.05	-1.230,05 ₽
bs	EGP	accounting		narrowSymbol	0.0	0,00 E£
bs	EGP	accounting		narrowSymbol	1.2	1,20 E£
bs	EGP	accounting		narrowSymbol	0.00831765	0,01 E£
bs	EGP	accounting		narrowSymbol	1234565.0	1.234.565,00 E£
bs	EGP	accounting		narrowSymbol	-1230.05	-1.230,05 E£
ca	USD	accounting		narrowSymbol	0.0	0,00 $
ca	USD	accounting		narrowSymbol	1.2	1,20 $
ca	USD	accounting		narrowSymbol	0.00831765	0,01 $
ca	USD	accounting		narrowSymbol	1234565.0	1.234.565,00 $
ca	USD	accounting		narrowSymbol	-1230.05	(1.230,05 $)
ca	EUR	accounting		narrowSymbol	0.0	0,00 €
ca	EUR	accounting		narrowSymbol	1.2	1,20 €
ca	EUR	accounting		narrowSymbol	0.00831765	0,01 €
ca	EUR	accounting		narrowSymbol	1234565.0	1.234.565,00 €
ca	EUR	accounting		narrowSymbol	-1230.05	(1.230,05 €)
ca	JPY	accounting		narrowSymbol	0.0	0 ¥
ca	JPY	accounting		narrowSymbol	1.2	1 ¥
ca	JPY	accounting		narrowSymbol	0.00831765	0 ¥
ca	JPY	accounting		narrowSymbol	1234565.0	1.234.565 ¥
ca	JPY	accounting		narrowSymbol	-1230.05	(1.230 ¥)
ca	RUB	accounting		narrowSymbol	0.0	0,00 ₽
ca	RUB	accounting		narrowSymbol	1.2	1,20 ₽
ca	RUB	accounting		narrowSymbol	0.00831765	0,01 ₽
ca	RUB	accounting		narrowSymbol	1234565.0	1.234.565,00 ₽
ca	RUB	accounting		narrowSymbol	-1230.05	(1.230,05 ₽)
ca	EGP	accounting		narrowSymbol	0.0	0,00 E£
ca	EGP	accounting		narrowSymbol	1.2	1,20 E£
ca	EGP	accounting		narrowSymbol	0.00831765	0,01 E£
ca	EGP	accounting		narrowSymbol	1234565.0	1.234.565,00 E£
ca	EGP	accounting		narrowSymbol	-1230.05	(1.230,05 E£)
cs	USD	accounting		narrowSymbol	0.0	0,00 $
cs	USD	accounting		narrowSymbol	1.2	1,20 $
cs	USD	accounting		narrowSymbol	0.00831765	0,01 $
cs	USD	accounting		narrowSymbol	1234565.0	1 234 565,00 $
cs	USD	accounting		narrowSymbol	-1230.05	-1 230,05 $
cs	EUR	accounting		narrowSymbol	0.0	0,00 €
cs	EUR	accounting		narrowSymbol	1.2	1,20 €
cs	EUR	accounting		narrowSymbol	0.00831765	0,01 €
cs	EUR	accounting		narrowSymbol	1234565.0	1 234 565,00 €
cs	EUR	accounting		narrowSymbol	-1230.05	-1 230,05 €
cs	JPY	accounting		narrowSymbol	0.0	0 ¥
cs	JPY	accounting		narrowSymbol	1.2	1 ¥
cs	JPY	accounting		narrowSymbol	0.00831765	0 ¥
cs	JPY	accounting		narrowSymbol	1234565.0	1 234 565 ¥
cs	JPY	accounting		narrowSymbol	-1230.05	-1 230 ¥
cs	RUB	accounting		narrowSymbol	0.0	0,00 ₽
cs	RUB	accounting		narrowSymbol	1.2	1,20 ₽
cs	RUB	accounting		narrowSymbol	0.00831765	0,01 ₽
cs	RUB	accounting		narrowSymbol	1234565.0	1 234 565,00 ₽
cs	RUB	accounting		narrowSymbol	-1230.05	-1 230,05 ₽
cs	EGP	accounting		narrowSymbol	0.0	0,00 E£
cs	EGP	accounting		narrowSymbol	1.2	1,20 E£
cs	EGP	accounting		narrowSymbol	0.00831765	0,01 E£
cs	EGP	accounting		narrowSymbol	1234565.0	1 234 565,00 E£
cs	EGP	accounting		narrowSymbol	-1230.05	-1 230,05 E£
cy	USD	accounting		narrowSymbol	0.0	$0.00
cy	USD	accounting		narrowSymbol	1.2	$1.20
cy	USD	accounting		narrowSymbol	0.00831765	$0.01
cy	USD	accounting		narrowSymbol	1234565.0	$1,234,565.00
cy	USD	accounting		narrowSymbol	-1230.05	($1,230.05)
cy	EUR	accounting		narrowSymbol	0.0	€0.00
cy	EUR	accounting		narrowSymbol	1.2	€1.20
cy	EUR	accounting		narrowSymbol	0.00831765	€0.01
cy	EUR	accounting		narrowSymbol	1234565.0	€1,234,565.00
cy	EUR	accounting		narrowSymbol	-1230.05	(€1,230.05)
cy	JPY	accounting		narrowSymbol	0.0	¥0
cy	JPY	accounting		narrowSymbol	1.2	¥1
cy	JPY	accounting		narrowSymbol	0.00831765	¥0
cy	JPY	accounting		narrowSymbol	1234565.0	¥1,234,565
cy	JPY	accounting		narrowSymbol	-1230.05	(¥1,230)
cy	RUB	accounting		narrowSymbol	0.0	₽0.00
cy	RUB	accounting		narrowSymbol	1.2	₽1.20
cy	RUB	accounting		narrowSymbol	0.00831765	₽0.01
cy	RUB	accounting		narrowSymbol	1234565.0	₽1,234,565.00
cy	RUB	accounting		narrowSymbol	-1230.05	(₽1,230.05)
cy	EGP	accounting		narrowSymbol	0.0	E£0.00
cy	EGP	accounting		narrowSymbol	1.2	E£1.20
cy	EGP	accounting		narrowSymbol	0.00831765	E£0.01
cy	EGP	accounting		narrowSymbol	1234565.0	E£1,234,565.00
cy	EGP	accounting		narrowSymbol	-1230.05	(E£1,230.05)
da	USD	accounting		narrowSymbol	0.0	0,00 $
da	USD	accounting		narrowSymbol	1.2	1,20 $
da	USD	accounting		narrowSymbol	0.00831765	0,01 $
da	USD	accounting		narrowSymbol	1234565.0	1.234.565,00 $
da	USD	accounting		narrowSymbol	-1230.05	-1.230,05 $
da	EUR	accounting		narrowSymbol	0.0	0,00 €
da	EUR	accounting		narrowSymbol	1.2	1,20 €
da	EUR	accounting		narrowSymbol	0.00831765	0,01 €
da	EUR	accounting		narrowSymbol	1234565.0	1.234.565,00 €
da	EUR	accounting		narrowSymbol	-1230.05	-1.230,05 €
da	JPY	accounting		narrowSymbol	0.0	0 ¥
da	JPY	accounting		narrowSymbol	1.2	1 ¥
da	JPY	accounting		narrowSymbol	0.00831765	0 ¥
da	JPY	accounting		narrowSymbol	1234565.0	1.234.565 ¥
da	JPY	accounting		narrowSymbol	-1230.05	-1.230 ¥
da	RUB	accounting		narrowSymbol	0.0	0,00 ₽
da	RUB	accounting		narrowSymbol	1.2	1,20 ₽
da	RUB	accounting		narrowSymbol	0.00831765	0,01 ₽
da	RUB	accounting		narrowSymbol	1234565.0	1.234.565,00 ₽
da	RUB	accounting		narrowSymbol	-1230.05	-1.230,05 ₽
da	EGP	accounting		narrowSymbol	0.0	0,00 E£
da	EGP	accounting		narrowSymbol	1.2	1,20 E£
da	EGP	accounting		narrowSymbol	0.00831765	0,01 E£
da	EGP	accounting		narrowSymbol	1234565.0	1.234.565,00 E£
da	EGP	accounting		narrowSymbol	-1230.05	-1.230,05 E£
el	USD	accounting		narrowSymbol	0.0	0,00 $
el	USD	accounting		narrowSymbol	1.2	1,20 $
el	USD	accounting		narrowSymbol	0.00831765	0,01 $
el	USD	accounting		narrowSymbol	1234565.0	1.234.565,00 $
el	USD	accounting		narrowSymbol	-1230.05	-1.230,05 $
el	EUR	accounting		narrowSymbol	0.0	0,00 €
el	EUR	accounting		narrowSymbol	1.2	1,20 €
el	EUR	accounting		narrowSymbol	0.00831765	0,01 €
el	EUR	accounting		narrowSymbol	1234565.0	1.234.565,00 €
el	EUR	accounting		narrowSymbol	-1230.05	-1.230,05 €
el	JPY	accounting		narrowSymbol	0.0	0 ¥
el	JPY	accounting		narrowSymbol	1.2	1 ¥
el	JPY	accounting		narrowSymbol	0.00831765	0 ¥
el	JPY	accounting		narrowSymbol	1234565.0	1.234.565 ¥
el	JPY	accounting		narrowSymbol	-1230.05	-1.230 ¥
el	RUB	accounting		narrowSymbol	0.0	0,00 ₽
el	RUB	accounting		narrowSymbol	1.2	1,20 ₽
el	RUB	accounting		narrowSymbol	0.00831765	0,01 ₽
el	RUB	accounting		narrowSymbol	1234565.0	1.234.565,00 ₽
el	RUB	accounting		narrowSymbol	-1230.05	-1.230,05 ₽
el	EGP	accounting		narrowSymbol	0.0	0,00 E£
el	EGP	accounting		narrowSymbol	1.2	1,20 E£
el	EGP	accounting		narrowSymbol	0.00831765	0,01 E£
el	EGP	accounting		narrowSymbol	1234565.0	1.234.565,00 E£
el	EGP	accounting		narrowSymbol	-1230.05	-1.230,05 E£
en_AU	USD	accounting		narrowSymbol	0.0	$0.00
en_AU	USD	accounting		narrowSymbol	1.2	$1.20
en_AU	USD	accounting		narrowSymbol	0.00831765	$0.01
en_AU	USD	accounting		narrowSymbol	1234565.0	$1,234,565.00
en_AU	USD	accounting		narrowSymbol	-1230.05	($1,230.05)
en_AU	EUR	accounting		narrowSymbol	0.0	€0.00
en_AU	EUR	accounting		narrowSymbol	1.2	€1.20
en_AU	EUR	accounting		narrowSymbol	0.00831765	€0.01
en_AU	EUR	accounting		narrowSymbol	1234565.0	€1,234,565.00
en_AU	EUR	accounting		narrowSymbol	-1230.05	(€1,230.05)
en_AU	JPY	accounting		narrowSymbol	0.0	¥0
en_AU	JPY	accounting		narrowSymbol	1.2	¥1
en_AU	JPY	accounting		narrowSymbol	0.00831765	¥0
en_AU	JPY	accounting		narrowSymbol	1234565.0	¥1,234,565
en_AU	JPY	accounting		narrowSymbol	-1230.05	(¥1,230)
en_AU	RUB	accounting		narrowSymbol	0.0	₽0.00
en_AU	RUB	accounting		narrowSymbol	1.2	₽1.20
en_AU	RUB	accounting		narrowSymbol	0.00831765	₽0.01
en_AU	RUB	accounting		narrowSymbol	1234565.0	₽1,234,565.00
en_AU	RUB	accounting		narrowSymbol	-1230.05	(₽1,230.05)
en_AU	EGP	accounting		narrowSymbol	0.0	£0.00
en_AU	EGP	accounting		narrowSymbol	1.2	£1.20
en_AU	EGP	accounting		narrowSymbol	0.00831765	£0.01
en_AU	EGP	accounting		narrowSymbol	1234565.0	£1,234,565.00
en_AU	EGP	accounting		narrowSymbol	-1230.05	(£1,230.05)
en_CA	USD	accounting		narrowSymbol	0.0	$0.00
en_CA	USD	accounting		narrowSymbol	1.2	$1.20
en_CA	USD	accounting		narrowSymbol	0.00831765	$0.01
en_CA	USD	accounting		narrowSymbol	1234565.0	$1,234,565.00
en_CA	USD	accounting		narrowSymbol	-1230.05	($1,230.05)
en_CA	EUR	accounting		narrowSymbol	0.0	€0.00
en_CA	EUR	accounting		narrowSymbol	1.2	€1.20
en_CA	EUR	accounting		narrowSymbol	0.00831765	€0.01
en_CA	EUR	accounting		narrowSymbol	1234565.0	€1,234,565.00
en_CA	EUR	accounting		narrowSymbol	-1230.05	(€1,230.05)
en_CA	JPY	accounting		narrowSymbol	0.0	¥0
en_CA	JPY	accounting		narrowSymbol	1.2	¥1
en_CA	JPY	accounting		narrowSymbol	0.00831765	¥0
en_CA	JPY	accounting		narrowSymbol	1234565.0	¥1,234,565
en_CA	JPY	accounting		narrowSymbol	-1230.05	(¥1,230)
en_CA	RUB	accounting		narrowSymbol	0.0	₽0.00
en_CA	RUB	accounting		narrowSymbol	1.2	₽1.20
en_CA	RUB	accounting		narrowSymbol	0.00831765	₽0.01
en_CA	RUB	accounting		narrowSymbol	1234565.0	₽1,234,565.00
en_CA	RUB	accounting		narrowSymbol	-1230.05	(₽1,230.05)
en_CA	EGP	accounting		narrowSymbol	0.0	E£0.00
en_CA	EGP	accounting		narrowSymbol	1.2	E£1.20
en_CA	EGP	accounting		narrowSymbol	0.00831765	E£0.01
en_CA	EGP	accounting		narrowSymbol	1234565.0	E£1,234,565.00
en_CA	EGP	accounting		narrowSymbol	-1230.05	(E£1,230.05)
en_GB	USD	accounting		narrowSymbol	0.0	$0.00
en_GB	USD	accounting		narrowSymbol	1.2	$1.20
en_GB	USD	accounting		narrowSymbol	0.00831765	$0.01
en_GB	USD	accounting		narrowSymbol	1234565.0	$1,234,565.00
en_GB	USD	accounting		narrowSymbol	-1230.05	($1,230.05)
en_GB	EUR	accounting		narrowSymbol	0.0	€0.00
en_GB	EUR	accounting		narrowSymbol	1.2	€1.20
en_GB	EUR	accounting		narrowSymbol	0.00831765	€0.01
en_GB	EUR	accounting		narrowSymbol	1234565.0	€1,234,565.00
en_GB	EUR	accounting		narrowSymbol	-1230.05	(€1,230.05)
en_GB	JPY	accounting		narrowSymbol	0.0	¥0
en_GB	JPY	accounting		narrowSymbol	1.2	¥1
en_GB	JPY	accounting		narrowSymbol	0.00831765	¥0
en_GB	JPY	accounting		narrowSymbol	1234565.0	¥1,234,565
en_GB	JPY	accounting		narrowSymbol	-1230.05	(¥1,230)
en_GB	RUB	accounting		narrowSymbol	0.0	₽0.00
en_GB	RUB	accounting		narrowSymbol	1.2	₽1.20
en_GB	RUB	accounting		narrowSymbol	0.00831765	₽0.01
en_GB	RUB	accounting		narrowSymbol	1234565.0	₽1,234,565.00
en_GB	RUB	accounting		narrowSymbol	-1230.05	(₽1,230.05)
en_GB	EGP	accounting		narrowSymbol	0.0	E£0.00
en_GB	EGP	accounting		narrowSymbol	1.2	E£1.20
en_GB	EGP	accounting		narrowSymbol	0.00831765	E£0.01
en_GB	EGP	accounting		narrowSymbol	1234565.0	E£1,234,565.00
en_GB	EGP	accounting		narrowSymbol	-1230.05	(E£1,230.05)
en_IN	USD	accounting		narrowSymbol	0.0	$0.00
en_IN	USD	accounting		narrowSymbol	1.2	$1.20
en_IN	USD	accounting		narrowSymbol	0.00831765	$0.01
en_IN	USD	accounting		narrowSymbol	1234565.0	$1,234,565.00
en_IN	USD	accounting		narrowSymbol	-1230.05	($1,230.05)
en_IN	EUR	accounting		narrowSymbol	0.0	€0.00
en_IN	EUR	accounting		narrowSymbol	1.2	€1.20
en_IN	EUR	accounting		narrowSymbol	0.00831765	€0.01
en_IN	EUR	accounting		narrowSymbol	1234565.0	€1,234,565.00
en_IN	EUR	accounting		narrowSymbol	-1230.05	(€1,230.05)
en_IN	JPY	accounting		narrowSymbol	0.0	¥0
en_IN	JPY	accounting		narrowSymbol	1.2	¥1
en_IN	JPY	accounting		narrowSymbol	0.00831765	¥0
en_IN	JPY	accounting		narrowSymbol	1234565.0	¥1,234,565
en_IN	JPY	accounting		narrowSymbol	-1230.05	(¥1,230)
en_IN	RUB	accounting		narrowSymbol	0.0	₽0.00
en_IN	RUB	accounting		narrowSymbol	1.2	₽1.20
en_IN	RUB	accounting		narrowSymbol	0.00831765	₽0.01
en_IN	RUB	accounting		narrowSymbol	1234565.0	₽1,234,565.00
en_IN	RUB	accounting		narrowSymbol	-1230.05	(₽1,230.05)
en_IN	EGP	accounting		narrowSymbol	0.0	E£0.00
en_IN	EGP	accounting		narrowSymbol	1.2	E£1.20
en_IN	EGP	accounting		narrowSymbol	0.00831765	E£0.01
en_IN	EGP	accounting		narrowSymbol	1234565.0	E£1,234,565.00
en_IN	EGP	accounting		narrowSymbol	-1230.05	(E£1,230.05)
es	USD	accounting		narrowSymbol	0.0	0,00 $
es	USD	accounting		narrowSymbol	1.2	1,20 $
es	USD	accounting		narrowSymbol	0.00831765	0,01 $
es	USD	accounting		narrowSymbol	1234565.0	1.234.565,00 $
es	USD	accounting		narrowSymbol	-1230.05	-1230,05 $
es	EUR	accounting		narrowSymbol	0.0	0,00 €
es	EUR	accounting		narrowSymbol	1.2	1,20 €
es	EUR	accounting		narrowSymbol	0.00831765	0,01 €
es	EUR	accounting		narrowSymbol	1234565.0	1.234.565,00 €
es	EUR	accounting		narrowSymbol	-1230.05	-1230,05 €
es	JPY	accounting		narrowSymbol	0.0	0 ¥
es	JPY	accounting		narrowSymbol	1.2	1 ¥
es	JPY	accounting		narrowSymbol	0.00831765	0 ¥
es	JPY	accounting		narrowSymbol	1234565.0	1.234.565 ¥
es	JPY	accounting		narrowSymbol	-1230.05	-1230 ¥
es	RUB	accounting		narrowSymbol	0.0	0,00 ₽
es	RUB	accounting		narrowSymbol	1.2	1,20 ₽
es	RUB	accounting		narrowSymbol	0.00831765	0,01 ₽
es	RUB	accounting		narrowSymbol	1234565.0	1.234.565,00 ₽
es	RUB	accounting		narrowSymbol	-1230.05	-1230,05 ₽
es	EGP	accounting		narrowSymbol	0.0	0,00 EGP
es	EGP	accounting		narrowSymbol	1.2	1,20 EGP
es	EGP	accounting		narrowSymbol	0.00831765	0,01 EGP
es	EGP	accounting		narrowSymbol	1234565.0	1.234.565,00 EGP
es	EGP	accounting		narrowSymbol	-1230.05	-1230,05 EGP
es_419	USD	accounting		narrowSymbol	0.0	$0.00
es_419	USD	accounting		narrowSymbol	1.2	$1.20
es_419	USD	accounting		narrowSymbol	0.00831765	$0.01
es_419	USD	accounting		narrowSymbol	1234565.0	$1,234,565.00
es_419	USD	accounting		narrowSymbol	-1230.05	-$1,230.05
es_419	EUR	accounting		narrowSymbol	0.0	€0.00
es_419	EUR	accounting		narrowSymbol	1.2	€1.20
es_419	EUR	accounting		narrowSymbol	0.00831765	€0.01
es_419	EUR	accounting		narrowSymbol	1234565.0	€1,234,565.00
es_419	EUR	accounting		narrowSymbol	-1230.05	-€1,230.05
es_419	JPY	accounting		narrowSymbol	0.0	¥0
es_419	JPY	accounting		narrowSymbol	1.2	¥1
es_419	JPY	accounting		narrowSymbol	0.00831765	¥0
es_419	JPY	accounting		narrowSymbol	1234565.0	¥1,234,565
es_419	JPY	accounting		narrowSymbol	-1230.05	-¥1,230
es_419	RUB	accounting		narrowSymbol	0.0	₽0.00
